condition,layer,k,branch,chain,level,pr
refinement,11,9,deflate_top9,hiking_boot,4,5.088322890615233
refinement,11,9,deflate_top9,medical_consent,0,5.135307673952884
refinement,11,9,deflate_top9,medical_consent,1,5.476068227113137
refinement,11,9,deflate_top9,medical_consent,2,5.889926820348648
refinement,11,9,deflate_top9,medical_consent,3,5.34820481900522
refinement,11,9,deflate_top9,medical_consent,4,5.780464719504963
refinement,11,9,deflate_top9,refugee_shelter,0,5.313100155354008
refinement,11,9,deflate_top9,refugee_shelter,1,5.577034167546406
refinement,11,9,deflate_top9,refugee_shelter,2,5.25097004905087
refinement,11,9,deflate_top9,refugee_shelter,3,5.36985015328038
refinement,11,9,deflate_top9,refugee_shelter,4,5.409384230906696
refinement,11,9,deflate_top9,rescue_drone,0,5.737806615699605
refinement,11,9,deflate_top9,rescue_drone,1,5.43485924778381
refinement,11,9,deflate_top9,rescue_drone,2,5.703752977938101
refinement,11,9,deflate_top9,rescue_drone,3,5.9860134764177975
refinement,11,9,deflate_top9,rescue_drone,4,5.952912475241093
refinement,11,9,deflate_top9,research_university,0,5.512572819492381
refinement,11,9,deflate_top9,research_university,1,5.857124928625803
refinement,11,9,deflate_top9,research_university,2,5.865977358508765
refinement,11,9,deflate_top9,research_university,3,5.927238500874972
refinement,11,9,deflate_top9,research_university,4,5.350922620297202
refinement,12,0,raw,apartment_building,0,1.106271584957546
refinement,12,0,raw,apartment_building,1,1.0802212514258296
refinement,12,0,raw,apartment_building,2,1.199560498793462
refinement,12,0,raw,apartment_building,3,1.8184714617050193
refinement,12,0,raw,apartment_building,4,2.4899968956496807
refinement,12,0,raw,emergency_vehicle,0,1.1033060956846716
refinement,12,0,raw,emergency_vehicle,1,1.1673978162904894
refinement,12,0,raw,emergency_vehicle,2,1.1254054557072213
refinement,12,0,raw,emergency_vehicle,3,1.881446393635622
refinement,12,0,raw,emergency_vehicle,4,1.5618560411458096
refinement,12,0,raw,employment_agreement,0,1.0994849556234254
refinement,12,0,raw,employment_agreement,1,1.1192325701718115
refinement,12,0,raw,employment_agreement,2,1.4656184721470524
refinement,12,0,raw,employment_agreement,3,2.8876327359734186
refinement,12,0,raw,employment_agreement,4,1.5293910828558677
refinement,12,0,raw,forensic_hospital,0,1.0662020246418789
refinement,12,0,raw,forensic_hospital,1,1.0877945666450923
refinement,12,0,raw,forensic_hospital,2,1.113996201529259
refinement,12,0,raw,forensic_hospital,3,1.4045916349242784
refinement,12,0,raw,forensic_hospital,4,2.3999312785298463
refinement,12,0,raw,graph_database,0,1.112346181489584
refinement,12,0,raw,graph_database,1,1.1779795729014628
refinement,12,0,raw,graph_database,2,1.4448263100517333
refinement,12,0,raw,graph_database,3,1.4347722778723726
refinement,12,0,raw,graph_database,4,1.6016278214776458
refinement,12,0,raw,hiking_boot,0,1.0649129752378317
refinement,12,0,raw,hiking_boot,1,1.0872558659059808
refinement,12,0,raw,hiking_boot,2,1.273795748949705
refinement,12,0,raw,hiking_boot,3,1.5365260427722613
refinement,12,0,raw,hiking_boot,4,1.8569925433726335
refinement,12,0,raw,medical_consent,0,1.144358458953274
refinement,12,0,raw,medical_consent,1,1.2463114483668107
refinement,12,0,raw,medical_consent,2,1.300187643040174
refinement,12,0,raw,medical_consent,3,1.609153115140679
refinement,12,0,raw,medical_consent,4,1.816432608517156
refinement,12,0,raw,refugee_shelter,0,1.0906568956695788
refinement,12,0,raw,refugee_shelter,1,1.0516412492511185
refinement,12,0,raw,refugee_shelter,2,1.1861905913821706
refinement,12,0,raw,refugee_shelter,3,1.9341580559994749
refinement,12,0,raw,refugee_shelter,4,2.9196767242781663
refinement,12,0,raw,rescue_drone,0,1.0991681726851337
refinement,12,0,raw,rescue_drone,1,1.0746673532453246
refinement,12,0,raw,rescue_drone,2,1.1918038312342654
refinement,12,0,raw,rescue_drone,3,1.4357655527353839
refinement,12,0,raw,rescue_drone,4,2.225891854058169
refinement,12,0,raw,research_university,0,1.1055424759881003
refinement,12,0,raw,research_university,1,1.0579446362673
refinement,12,0,raw,research_university,2,1.087567099693832
refinement,12,0,raw,research_university,3,1.18189458671297
refinement,12,0,raw,research_university,4,1.323424145140455
refinement,12,1,deflate_top1,apartment_building,0,5.607797677166871
refinement,12,1,deflate_top1,apartment_building,1,5.479068007781734
refinement,12,1,deflate_top1,apartment_building,2,5.262205054941283
refinement,12,1,deflate_top1,apartment_building,3,4.222998215237644
refinement,12,1,deflate_top1,apartment_building,4,4.638138889362012
refinement,12,1,deflate_top1,emergency_vehicle,0,6.046082551065305
refinement,12,1,deflate_top1,emergency_vehicle,1,5.115500374189168
refinement,12,1,deflate_top1,emergency_vehicle,2,5.40950014065259
refinement,12,1,deflate_top1,emergency_vehicle,3,5.510561774643703
refinement,12,1,deflate_top1,emergency_vehicle,4,5.2977605788368365
refinement,12,1,deflate_top1,employment_agreement,0,5.728773383403902
refinement,12,1,deflate_top1,employment_agreement,1,5.320934503592926
refinement,12,1,deflate_top1,employment_agreement,2,4.6534091552523735
refinement,12,1,deflate_top1,employment_agreement,3,4.745258582489627
refinement,12,1,deflate_top1,employment_agreement,4,4.970742967918458
refinement,12,1,deflate_top1,forensic_hospital,0,5.680109870473087
refinement,12,1,deflate_top1,forensic_hospital,1,4.749744723179089
refinement,12,1,deflate_top1,forensic_hospital,2,5.161851063548276
refinement,12,1,deflate_top1,forensic_hospital,3,4.934355953807256
refinement,12,1,deflate_top1,forensic_hospital,4,4.7403213174205625
refinement,12,1,deflate_top1,graph_database,0,5.860692644701947
refinement,12,1,deflate_top1,graph_database,1,4.659298732911234
refinement,12,1,deflate_top1,graph_database,2,4.737005845501916
refinement,12,1,deflate_top1,graph_database,3,4.746204401904918
refinement,12,1,deflate_top1,graph_database,4,3.92898630238718
refinement,12,1,deflate_top1,hiking_boot,0,5.986578091671764
refinement,12,1,deflate_top1,hiking_boot,1,5.271458755545921
refinement,12,1,deflate_top1,hiking_boot,2,5.530393689267882
refinement,12,1,deflate_top1,hiking_boot,3,5.8199063820690204
refinement,12,1,deflate_top1,hiking_boot,4,5.256556147981972
refinement,12,1,deflate_top1,medical_consent,0,5.940630216332266
refinement,12,1,deflate_top1,medical_consent,1,5.00053282407918
refinement,12,1,deflate_top1,medical_consent,2,5.616686583525593
refinement,12,1,deflate_top1,medical_consent,3,4.70472812831544
refinement,12,1,deflate_top1,medical_consent,4,5.336493427214715
refinement,12,1,deflate_top1,refugee_shelter,0,5.8583902720092285
refinement,12,1,deflate_top1,refugee_shelter,1,5.166572346475427
refinement,12,1,deflate_top1,refugee_shelter,2,4.387642161051505
refinement,12,1,deflate_top1,refugee_shelter,3,4.422845886387431
refinement,12,1,deflate_top1,refugee_shelter,4,4.897701405904762
refinement,12,1,deflate_top1,rescue_drone,0,5.546185046632562
refinement,12,1,deflate_top1,rescue_drone,1,5.109064980690289
refinement,12,1,deflate_top1,rescue_drone,2,4.976103207863366
refinement,12,1,deflate_top1,rescue_drone,3,5.201706634924278
refinement,12,1,deflate_top1,rescue_drone,4,5.088075487999087
refinement,12,1,deflate_top1,research_university,0,5.826192730810259
refinement,12,1,deflate_top1,research_university,1,5.429029357058964
refinement,12,1,deflate_top1,research_university,2,4.940027478776866
refinement,12,1,deflate_top1,research_university,3,5.156123058602401
refinement,12,1,deflate_top1,research_university,4,5.229459444973348
refinement,12,2,deflate_top2,apartment_building,0,5.494835717568144
refinement,12,2,deflate_top2,apartment_building,1,5.928689994300403
refinement,12,2,deflate_top2,apartment_building,2,5.927338680335458
refinement,12,2,deflate_top2,apartment_building,3,4.885342717255967
refinement,12,2,deflate_top2,apartment_building,4,5.117521126195602
refinement,12,2,deflate_top2,emergency_vehicle,0,6.002014641799346
refinement,12,2,deflate_top2,emergency_vehicle,1,5.866388484606999
refinement,12,2,deflate_top2,emergency_vehicle,2,5.795776339488707
refinement,12,2,deflate_top2,emergency_vehicle,3,5.526561304920058
refinement,12,2,deflate_top2,emergency_vehicle,4,5.557151043739536
refinement,12,2,deflate_top2,employment_agreement,0,5.526451523162524
refinement,12,2,deflate_top2,employment_agreement,1,5.412555553378531
refinement,12,2,deflate_top2,employment_agreement,2,5.129593181790163
refinement,12,2,deflate_top2,employment_agreement,3,5.360581181736812
refinement,12,2,deflate_top2,employment_agreement,4,5.144512385162344
refinement,12,2,deflate_top2,forensic_hospital,0,5.805900175934273
refinement,12,2,deflate_top2,forensic_hospital,1,5.1658501780390935
refinement,12,2,deflate_top2,forensic_hospital,2,5.832862113534768
refinement,12,2,deflate_top2,forensic_hospital,3,5.574217717293084
refinement,12,2,deflate_top2,forensic_hospital,4,5.68110378142674
refinement,12,2,deflate_top2,graph_database,0,5.80287223781549
refinement,12,2,deflate_top2,graph_database,1,5.271435039766686
refinement,12,2,deflate_top2,graph_database,2,5.35059895247067
refinement,12,2,deflate_top2,graph_database,3,5.285426421588847
refinement,12,2,deflate_top2,graph_database,4,4.267375103272289
refinement,12,2,deflate_top2,hiking_boot,0,5.972787243007862
refinement,12,2,deflate_top2,hiking_boot,1,5.193101890311528
refinement,12,2,deflate_top2,hiking_boot,2,5.891061741630961
refinement,12,2,deflate_top2,hiking_boot,3,6.069775786131982
refinement,12,2,deflate_top2,hiking_boot,4,5.234335788040969
refinement,12,2,deflate_top2,medical_consent,0,5.886546872694144
refinement,12,2,deflate_top2,medical_consent,1,5.063097539681673
refinement,12,2,deflate_top2,medical_consent,2,5.907538550965214
refinement,12,2,deflate_top2,medical_consent,3,5.2951985009629805
refinement,12,2,deflate_top2,medical_consent,4,5.577614723299054
refinement,12,2,deflate_top2,refugee_shelter,0,5.900709605804753
refinement,12,2,deflate_top2,refugee_shelter,1,5.4613882166536944
refinement,12,2,deflate_top2,refugee_shelter,2,4.969390363113917
refinement,12,2,deflate_top2,refugee_shelter,3,5.12105253951809
refinement,12,2,deflate_top2,refugee_shelter,4,5.414697452497924
refinement,12,2,deflate_top2,rescue_drone,0,5.390987324934909
refinement,12,2,deflate_top2,rescue_drone,1,5.463738219776289
refinement,12,2,deflate_top2,rescue_drone,2,5.744602464127545
refinement,12,2,deflate_top2,rescue_drone,3,6.006312282632464
refinement,12,2,deflate_top2,rescue_drone,4,6.001745590262401
refinement,12,2,deflate_top2,research_university,0,5.7133853967104535
refinement,12,2,deflate_top2,research_university,1,5.841744980321771
refinement,12,2,deflate_top2,research_university,2,5.734892920093026
refinement,12,2,deflate_top2,research_university,3,5.947129589430532
refinement,12,2,deflate_top2,research_university,4,5.58180493858852
refinement,12,3,deflate_top3,apartment_building,0,5.448411076513049
refinement,12,3,deflate_top3,apartment_building,1,5.953121949299769
refinement,12,3,deflate_top3,apartment_building,2,6.00124026411607
refinement,12,3,deflate_top3,apartment_building,3,4.942646384714825
refinement,12,3,deflate_top3,apartment_building,4,5.083756552970967
refinement,12,3,deflate_top3,emergency_vehicle,0,5.952253213756991
refinement,12,3,deflate_top3,emergency_vehicle,1,5.913146935975018
refinement,12,3,deflate_top3,emergency_vehicle,2,5.775872527441214
refinement,12,3,deflate_top3,emergency_vehicle,3,5.494434198646613
refinement,12,3,deflate_top3,emergency_vehicle,4,5.5671781204003095
refinement,12,3,deflate_top3,employment_agreement,0,5.475698546478108
refinement,12,3,deflate_top3,employment_agreement,1,5.407743118766398
refinement,12,3,deflate_top3,employment_agreement,2,5.164146161131577
refinement,12,3,deflate_top3,employment_agreement,3,5.341413709626211
refinement,12,3,deflate_top3,employment_agreement,4,5.1250831021732255
refinement,12,3,deflate_top3,forensic_hospital,0,5.732745669019599
refinement,12,3,deflate_top3,forensic_hospital,1,5.168151707624066
refinement,12,3,deflate_top3,forensic_hospital,2,5.8455785034094925
refinement,12,3,deflate_top3,forensic_hospital,3,5.5291035853334956
refinement,12,3,deflate_top3,forensic_hospital,4,5.681835948826117
refinement,12,3,deflate_top3,graph_database,0,5.735990197666749
refinement,12,3,deflate_top3,graph_database,1,5.263696412393043
refinement,12,3,deflate_top3,graph_database,2,5.394067060097979
refinement,12,3,deflate_top3,graph_database,3,5.255103009210251
refinement,12,3,deflate_top3,graph_database,4,4.214584624597008
refinement,12,3,deflate_top3,hiking_boot,0,5.985259860260643
refinement,12,3,deflate_top3,hiking_boot,1,5.166796501972128
refinement,12,3,deflate_top3,hiking_boot,2,5.850923775449252
refinement,12,3,deflate_top3,hiking_boot,3,6.054644769739234
refinement,12,3,deflate_top3,hiking_boot,4,5.226979106101621
refinement,12,3,deflate_top3,medical_consent,0,5.833619639960518
refinement,12,3,deflate_top3,medical_consent,1,5.031268338534443
refinement,12,3,deflate_top3,medical_consent,2,5.930014718629609
refinement,12,3,deflate_top3,medical_consent,3,5.254140777634471
refinement,12,3,deflate_top3,medical_consent,4,5.5546410857961535
refinement,12,3,deflate_top3,refugee_shelter,0,5.831871831784252
refinement,12,3,deflate_top3,refugee_shelter,1,5.486547253141327
refinement,12,3,deflate_top3,refugee_shelter,2,4.944300703392201
refinement,12,3,deflate_top3,refugee_shelter,3,5.1145406946998975
refinement,12,3,deflate_top3,refugee_shelter,4,5.388240361353314
refinement,12,3,deflate_top3,rescue_drone,0,5.38086684082396
refinement,12,3,deflate_top3,rescue_drone,1,5.4633176417416776
refinement,12,3,deflate_top3,rescue_drone,2,5.768760516250619
refinement,12,3,deflate_top3,rescue_drone,3,6.0391036228630455
refinement,12,3,deflate_top3,rescue_drone,4,5.993686405862835
refinement,12,3,deflate_top3,research_university,0,5.66115172282919
refinement,12,3,deflate_top3,research_university,1,5.770719757348801
refinement,12,3,deflate_top3,research_university,2,5.786542210988645
refinement,12,3,deflate_top3,research_university,3,5.927963779293671
refinement,12,3,deflate_top3,research_university,4,5.542437454934412
refinement,12,4,deflate_top4,apartment_building,0,5.401599629370808
refinement,12,4,deflate_top4,apartment_building,1,6.094140547853355
refinement,12,4,deflate_top4,apartment_building,2,6.020094860055182
refinement,12,4,deflate_top4,apartment_building,3,4.977020066505877
refinement,12,4,deflate_top4,apartment_building,4,5.05155821901318
refinement,12,4,deflate_top4,emergency_vehicle,0,5.933005157408715
refinement,12,4,deflate_top4,emergency_vehicle,1,5.897782449095211
refinement,12,4,deflate_top4,emergency_vehicle,2,5.7886459829300945
refinement,12,4,deflate_top4,emergency_vehicle,3,5.4885171947519655
refinement,12,4,deflate_top4,emergency_vehicle,4,5.539390270529456
refinement,12,4,deflate_top4,employment_agreement,0,5.444001310096068
refinement,12,4,deflate_top4,employment_agreement,1,5.365838576293809
refinement,12,4,deflate_top4,employment_agreement,2,5.202393043065402
refinement,12,4,deflate_top4,employment_agreement,3,5.335078810207325
refinement,12,4,deflate_top4,employment_agreement,4,5.090948326220796
refinement,12,4,deflate_top4,forensic_hospital,0,5.840409949038137
refinement,12,4,deflate_top4,forensic_hospital,1,5.257284023880742
refinement,12,4,deflate_top4,forensic_hospital,2,5.945481011131739
refinement,12,4,deflate_top4,forensic_hospital,3,5.578017957612366
refinement,12,4,deflate_top4,forensic_hospital,4,5.793554286292136
refinement,12,4,deflate_top4,graph_database,0,5.831713973720161
refinement,12,4,deflate_top4,graph_database,1,5.267052449182986
refinement,12,4,deflate_top4,graph_database,2,5.402929895081879
refinement,12,4,deflate_top4,graph_database,3,5.227963445291855
refinement,12,4,deflate_top4,graph_database,4,4.175602892767934
refinement,12,4,deflate_top4,hiking_boot,0,5.843330631267769
refinement,12,4,deflate_top4,hiking_boot,1,5.126848705730004
refinement,12,4,deflate_top4,hiking_boot,2,5.860657198334975
refinement,12,4,deflate_top4,hiking_boot,3,6.0116473651811715
refinement,12,4,deflate_top4,hiking_boot,4,5.18669403008726
refinement,12,4,deflate_top4,medical_consent,0,5.832605499017046
refinement,12,4,deflate_top4,medical_consent,1,5.056734450313872
refinement,12,4,deflate_top4,medical_consent,2,5.969999282272978
refinement,12,4,deflate_top4,medical_consent,3,5.1958810592922955
refinement,12,4,deflate_top4,medical_consent,4,5.507486438983771
refinement,12,4,deflate_top4,refugee_shelter,0,5.812353415755094
refinement,12,4,deflate_top4,refugee_shelter,1,5.650888867137413
refinement,12,4,deflate_top4,refugee_shelter,2,4.99667798829584
refinement,12,4,deflate_top4,refugee_shelter,3,5.214143409493936
refinement,12,4,deflate_top4,refugee_shelter,4,5.429582637943983
refinement,12,4,deflate_top4,rescue_drone,0,5.410873592969211
refinement,12,4,deflate_top4,rescue_drone,1,5.417370123262024
refinement,12,4,deflate_top4,rescue_drone,2,5.754312085505696
refinement,12,4,deflate_top4,rescue_drone,3,6.0059845698553715
refinement,12,4,deflate_top4,rescue_drone,4,5.958287225658462
refinement,12,4,deflate_top4,research_university,0,5.650976624419868
refinement,12,4,deflate_top4,research_university,1,5.851112185217186
refinement,12,4,deflate_top4,research_university,2,5.812234150259959
refinement,12,4,deflate_top4,research_university,3,5.94830000702626
refinement,12,4,deflate_top4,research_university,4,5.542900149840838
refinement,12,5,deflate_top5,apartment_building,0,5.563312394573242
refinement,12,5,deflate_top5,apartment_building,1,6.138194338948389
refinement,12,5,deflate_top5,apartment_building,2,6.057394582868176
refinement,12,5,deflate_top5,apartment_building,3,4.941095982136901
refinement,12,5,deflate_top5,apartment_building,4,4.9427057650412936
refinement,12,5,deflate_top5,emergency_vehicle,0,5.987497472495915
refinement,12,5,deflate_top5,emergency_vehicle,1,6.010653385732805
refinement,12,5,deflate_top5,emergency_vehicle,2,5.6568018851466615
refinement,12,5,deflate_top5,emergency_vehicle,3,5.414046786041467
refinement,12,5,deflate_top5,emergency_vehicle,4,5.647216232568949
refinement,12,5,deflate_top5,employment_agreement,0,5.441452689790256
refinement,12,5,deflate_top5,employment_agreement,1,5.536444904237634
refinement,12,5,deflate_top5,employment_agreement,2,5.368613988408819
refinement,12,5,deflate_top5,employment_agreement,3,5.388306171188726
refinement,12,5,deflate_top5,employment_agreement,4,5.07490485347315
refinement,12,5,deflate_top5,forensic_hospital,0,5.816903626818005
refinement,12,5,deflate_top5,forensic_hospital,1,5.254139555678883
refinement,12,5,deflate_top5,forensic_hospital,2,5.9876209310941855
refinement,12,5,deflate_top5,forensic_hospital,3,5.536479700013799
refinement,12,5,deflate_top5,forensic_hospital,4,5.823635231734726
refinement,12,5,deflate_top5,graph_database,0,5.741097719655852
refinement,12,5,deflate_top5,graph_database,1,5.178620924388798
refinement,12,5,deflate_top5,graph_database,2,5.555492651964767
refinement,12,5,deflate_top5,graph_database,3,5.139446922822081
refinement,12,5,deflate_top5,graph_database,4,4.248493065390119
refinement,12,5,deflate_top5,hiking_boot,0,5.830034769080831
refinement,12,5,deflate_top5,hiking_boot,1,5.078022046159805
refinement,12,5,deflate_top5,hiking_boot,2,5.812518610652637
refinement,12,5,deflate_top5,hiking_boot,3,5.970933339670816
refinement,12,5,deflate_top5,hiking_boot,4,5.088738579950431
refinement,12,5,deflate_top5,medical_consent,0,5.773303315404547
refinement,12,5,deflate_top5,medical_consent,1,5.42634741204342
refinement,12,5,deflate_top5,medical_consent,2,5.877736183167575
refinement,12,5,deflate_top5,medical_consent,3,5.25274750695232
refinement,12,5,deflate_top5,medical_consent,4,5.717343810831143
refinement,12,5,deflate_top5,refugee_shelter,0,5.717054958793162
refinement,12,5,deflate_top5,refugee_shelter,1,5.68371397691444
refinement,12,5,deflate_top5,refugee_shelter,2,5.178452259788352
refinement,12,5,deflate_top5,refugee_shelter,3,5.311006243170586
refinement,12,5,deflate_top5,refugee_shelter,4,5.421220744801007
refinement,12,5,deflate_top5,rescue_drone,0,5.877956377953975
refinement,12,5,deflate_top5,rescue_drone,1,5.525088700372174
refinement,12,5,deflate_top5,rescue_drone,2,5.711997681672817
refinement,12,5,deflate_top5,rescue_drone,3,6.003673453621742
refinement,12,5,deflate_top5,rescue_drone,4,5.972789279432551
refinement,12,5,deflate_top5,research_university,0,5.732342841401088
refinement,12,5,deflate_top5,research_university,1,5.86651512961414
refinement,12,5,deflate_top5,research_university,2,5.861841527297692
refinement,12,5,deflate_top5,research_university,3,5.936771989663799
refinement,12,5,deflate_top5,research_university,4,5.416659200432915
refinement,12,6,deflate_top6,apartment_building,0,5.51535285661728
refinement,12,6,deflate_top6,apartment_building,1,6.1180888206247195
refinement,12,6,deflate_top6,apartment_building,2,6.047475161099388
refinement,12,6,deflate_top6,apartment_building,3,4.943297721628432
refinement,12,6,deflate_top6,apartment_building,4,4.895619795995294
refinement,12,6,deflate_top6,emergency_vehicle,0,5.933307237280041
refinement,12,6,deflate_top6,emergency_vehicle,1,5.968859799112805
refinement,12,6,deflate_top6,emergency_vehicle,2,5.600980888796692
refinement,12,6,deflate_top6,emergency_vehicle,3,5.4206292434377925
refinement,12,6,deflate_top6,emergency_vehicle,4,5.661325800813755
refinement,12,6,deflate_top6,employment_agreement,0,5.390104705900213
refinement,12,6,deflate_top6,employment_agreement,1,5.56282248073392
refinement,12,6,deflate_top6,employment_agreement,2,5.396405062535847
refinement,12,6,deflate_top6,employment_agreement,3,5.378238381389761
refinement,12,6,deflate_top6,employment_agreement,4,5.059811589616345
refinement,12,6,deflate_top6,forensic_hospital,0,5.760650419748128
refinement,12,6,deflate_top6,forensic_hospital,1,5.192020403371749
refinement,12,6,deflate_top6,forensic_hospital,2,5.980299094229078
refinement,12,6,deflate_top6,forensic_hospital,3,5.488323533041211
refinement,12,6,deflate_top6,forensic_hospital,4,5.786211041720907
refinement,12,6,deflate_top6,graph_database,0,5.7329127293321
refinement,12,6,deflate_top6,graph_database,1,5.17372549358797
refinement,12,6,deflate_top6,graph_database,2,5.495004451440996
refinement,12,6,deflate_top6,graph_database,3,5.033034996667407
refinement,12,6,deflate_top6,graph_database,4,4.3137792154472825
refinement,12,6,deflate_top6,hiking_boot,0,5.809377896604062
refinement,12,6,deflate_top6,hiking_boot,1,5.07382599705788
refinement,12,6,deflate_top6,hiking_boot,2,5.794865173761776
refinement,12,6,deflate_top6,hiking_boot,3,5.9665490261709175
refinement,12,6,deflate_top6,hiking_boot,4,5.054927153004111
refinement,12,6,deflate_top6,medical_consent,0,5.690000561202307
refinement,12,6,deflate_top6,medical_consent,1,5.442091081393498
refinement,12,6,deflate_top6,medical_consent,2,5.833351168954894
refinement,12,6,deflate_top6,medical_consent,3,5.213028103750559
refinement,12,6,deflate_top6,medical_consent,4,5.710153351350312
refinement,12,6,deflate_top6,refugee_shelter,0,5.713038383811612
refinement,12,6,deflate_top6,refugee_shelter,1,5.631555686861752
refinement,12,6,deflate_top6,refugee_shelter,2,5.235418723087854
refinement,12,6,deflate_top6,refugee_shelter,3,5.312928731440749
refinement,12,6,deflate_top6,refugee_shelter,4,5.373405599505432
refinement,12,6,deflate_top6,rescue_drone,0,5.903297758674441
refinement,12,6,deflate_top6,rescue_drone,1,5.445875211471385
refinement,12,6,deflate_top6,rescue_drone,2,5.666028926397906
refinement,12,6,deflate_top6,rescue_drone,3,5.992143284670022
refinement,12,6,deflate_top6,rescue_drone,4,5.927750376858332
refinement,12,6,deflate_top6,research_university,0,5.725983278943063
refinement,12,6,deflate_top6,research_university,1,5.891580762730101
refinement,12,6,deflate_top6,research_university,2,5.848177204657433
refinement,12,6,deflate_top6,research_university,3,5.912808065370653
refinement,12,6,deflate_top6,research_university,4,5.340665012973625
refinement,12,7,deflate_top7,apartment_building,0,5.51525204753793
refinement,12,7,deflate_top7,apartment_building,1,6.138210576807247
refinement,12,7,deflate_top7,apartment_building,2,6.0535778351729075
refinement,12,7,deflate_top7,apartment_building,3,4.927671391596568
refinement,12,7,deflate_top7,apartment_building,4,4.883099720212628
refinement,12,7,deflate_top7,emergency_vehicle,0,5.8140557905398005
refinement,12,7,deflate_top7,emergency_vehicle,1,5.980815796277205
refinement,12,7,deflate_top7,emergency_vehicle,2,5.599406106635595
refinement,12,7,deflate_top7,emergency_vehicle,3,5.4067896210924555
refinement,12,7,deflate_top7,emergency_vehicle,4,5.658810444652773
refinement,12,7,deflate_top7,employment_agreement,0,5.3675558270538355
refinement,12,7,deflate_top7,employment_agreement,1,5.556230890900156
refinement,12,7,deflate_top7,employment_agreement,2,5.436660866158076
refinement,12,7,deflate_top7,employment_agreement,3,5.400569852740591
refinement,12,7,deflate_top7,employment_agreement,4,5.1195927356554165
refinement,12,7,deflate_top7,forensic_hospital,0,5.725943008865369
refinement,12,7,deflate_top7,forensic_hospital,1,5.17546461944603
refinement,12,7,deflate_top7,forensic_hospital,2,5.991849699309429
refinement,12,7,deflate_top7,forensic_hospital,3,5.4743940513769465
refinement,12,7,deflate_top7,forensic_hospital,4,5.775698858802742
refinement,12,7,deflate_top7,graph_database,0,5.605199559813459
refinement,12,7,deflate_top7,graph_database,1,5.1757987937253755
refinement,12,7,deflate_top7,graph_database,2,5.489574166254706
refinement,12,7,deflate_top7,graph_database,3,5.025574194878929
refinement,12,7,deflate_top7,graph_database,4,4.293791310544322
refinement,12,7,deflate_top7,hiking_boot,0,5.706437100745357
refinement,12,7,deflate_top7,hiking_boot,1,5.072453800761116
refinement,12,7,deflate_top7,hiking_boot,2,5.785855543819972
refinement,12,7,deflate_top7,hiking_boot,3,5.962504113516755
refinement,12,7,deflate_top7,hiking_boot,4,5.0500659196177144
refinement,12,7,deflate_top7,medical_consent,0,5.481028478026858
refinement,12,7,deflate_top7,medical_consent,1,5.478466217838767
refinement,12,7,deflate_top7,medical_consent,2,5.865730699820935
refinement,12,7,deflate_top7,medical_consent,3,5.210299799774571
refinement,12,7,deflate_top7,medical_consent,4,5.707030959187762
refinement,12,7,deflate_top7,refugee_shelter,0,5.6074400138374125
refinement,12,7,deflate_top7,refugee_shelter,1,5.619295839794335
refinement,12,7,deflate_top7,refugee_shelter,2,5.221856698720851
refinement,12,7,deflate_top7,refugee_shelter,3,5.320357379353632
refinement,12,7,deflate_top7,refugee_shelter,4,5.373204327442297
refinement,12,7,deflate_top7,rescue_drone,0,5.762052575566136
refinement,12,7,deflate_top7,rescue_drone,1,5.424640031051711
refinement,12,7,deflate_top7,rescue_drone,2,5.6619867213071755
refinement,12,7,deflate_top7,rescue_drone,3,5.991848914748691
refinement,12,7,deflate_top7,rescue_drone,4,5.920666452200631
refinement,12,7,deflate_top7,research_university,0,5.717154768754352
refinement,12,7,deflate_top7,research_university,1,5.866589074554384
refinement,12,7,deflate_top7,research_university,2,5.845847005850594
refinement,12,7,deflate_top7,research_university,3,5.915104866491071
refinement,12,7,deflate_top7,research_university,4,5.3328371193277455
refinement,12,8,deflate_top8,apartment_building,0,5.231742060159011
refinement,12,8,deflate_top8,apartment_building,1,6.13194800646027
refinement,12,8,deflate_top8,apartment_building,2,6.060647335945359
refinement,12,8,deflate_top8,apartment_building,3,4.934113511205364
refinement,12,8,deflate_top8,apartment_building,4,4.869117863250395
refinement,12,8,deflate_top8,emergency_vehicle,0,5.667985540878398
refinement,12,8,deflate_top8,emergency_vehicle,1,5.969314507091455
refinement,12,8,deflate_top8,emergency_vehicle,2,5.594406260741873
refinement,12,8,deflate_top8,emergency_vehicle,3,5.407725576544981
refinement,12,8,deflate_top8,emergency_vehicle,4,5.657570357833509
refinement,12,8,deflate_top8,employment_agreement,0,5.019588311442243
refinement,12,8,deflate_top8,employment_agreement,1,5.532888340120774
refinement,12,8,deflate_top8,employment_agreement,2,5.44162460829854
refinement,12,8,deflate_top8,employment_agreement,3,5.407264372256441
refinement,12,8,deflate_top8,employment_agreement,4,5.089121232738563
refinement,12,8,deflate_top8,forensic_hospital,0,5.574010848242073
refinement,12,8,deflate_top8,forensic_hospital,1,5.196357854079118
refinement,12,8,deflate_top8,forensic_hospital,2,5.9942939926465115
refinement,12,8,deflate_top8,forensic_hospital,3,5.469158103220485
refinement,12,8,deflate_top8,forensic_hospital,4,5.774546648383445
refinement,12,8,deflate_top8,graph_database,0,5.3979426811813145
refinement,12,8,deflate_top8,graph_database,1,5.166484217300815
refinement,12,8,deflate_top8,graph_database,2,5.487985284338108
