condition,layer,category,mean_mahalanobis,mean_l2,pair_count
raw,2,same_domain_diff_language,15.872632026672363,16.146133422851562,77760
raw,2,same_domain_same_language,14.814484596252441,11.093348503112793,19584
raw,2,different_topic_diff_language,15.89059829711914,16.358905792236328,518400
raw,2,different_topic_same_language,15.756826400756836,12.081713676452637,130560
language_residualized,2,exact_translation_diff_language,15.508199691772461,10.77735710144043,2400
language_residualized,2,same_factor_diff_language,15.695402145385742,11.55355167388916,25920
language_residualized,2,same_factor_same_language,13.481910705566406,10.412827491760254,5904
language_residualized,2,same_domain_diff_language,15.801386833190918,11.68384838104248,77760
language_residualized,2,same_domain_same_language,15.081037521362305,11.093347549438477,19584
language_residualized,2,different_topic_diff_language,15.817709922790527,11.959933280944824,518400
language_residualized,2,different_topic_same_language,16.005125045776367,12.081713676452637,130560
top1_deflation,2,exact_translation_diff_language,15.589336395263672,13.564902305603027,2400
top1_deflation,2,same_factor_diff_language,15.76140022277832,13.910536766052246,25920
top1_deflation,2,same_factor_same_language,13.26953411102295,9.903468132019043,5904
top1_deflation,2,same_domain_diff_language,15.862127304077148,14.002405166625977,77760
top1_deflation,2,same_domain_same_language,14.868247032165527,10.617853164672852,19584
top1_deflation,2,different_topic_diff_language,15.876102447509766,14.15372371673584,518400
top1_deflation,2,different_topic_same_language,15.801589012145996,11.532510757446289,130560
raw,3,exact_translation_diff_language,15.524144172668457,34.904335021972656,2400
raw,3,same_factor_diff_language,15.758152961730957,41.839237213134766,25920
raw,3,same_factor_same_language,13.203548431396484,30.112031936645508,5904
raw,3,same_domain_diff_language,15.881454467773438,42.257015228271484,77760
raw,3,same_domain_same_language,14.809991836547852,29.748592376708984,19584
raw,3,different_topic_diff_language,15.895674705505371,44.414730072021484,518400
raw,3,different_topic_same_language,15.783001899719238,33.30226135253906,130560
language_residualized,3,exact_translation_diff_language,15.448740005493164,17.667875289916992,2400
language_residualized,3,same_factor_diff_language,15.684014320373535,29.742752075195312,25920
language_residualized,3,same_factor_same_language,13.44458293914795,30.11202621459961,5904
language_residualized,3,same_domain_diff_language,15.807828903198242,30.42257308959961,77760
language_residualized,3,same_domain_same_language,15.073674201965332,29.74858856201172,19584
language_residualized,3,different_topic_diff_language,15.822385787963867,33.20105743408203,518400
language_residualized,3,different_topic_same_language,16.031688690185547,33.30226135253906,130560
top1_deflation,3,exact_translation_diff_language,15.553031921386719,14.83708667755127,2400
top1_deflation,3,same_factor_diff_language,15.762797355651855,15.115735054016113,25920
top1_deflation,3,same_factor_same_language,13.224238395690918,10.242840766906738,5904
top1_deflation,3,same_domain_diff_language,15.882634162902832,15.206587791442871,77760
top1_deflation,3,same_domain_same_language,14.84170913696289,11.008561134338379,19584
top1_deflation,3,different_topic_diff_language,15.888199806213379,15.32252311706543,518400
top1_deflation,3,different_topic_same_language,15.803213119506836,11.914239883422852,130560
raw,4,exact_translation_diff_language,15.40454387664795,39.29471969604492,2400
raw,4,same_factor_diff_language,15.728204727172852,46.85572052001953,25920
raw,4,same_factor_same_language,13.19604778289795,33.28654479980469,5904
raw,4,same_domain_diff_language,15.882240295410156,47.324195861816406,77760
raw,4,same_domain_same_language,14.818703651428223,32.886226654052734,19584
raw,4,different_topic_diff_language,15.89867115020752,49.69340515136719,518400
raw,4,different_topic_same_language,15.799501419067383,36.814308166503906,130560
language_residualized,4,exact_translation_diff_language,15.314949989318848,19.374950408935547,2400
language_residualized,4,same_factor_diff_language,15.656352043151855,32.830814361572266,25920
language_residualized,4,same_factor_same_language,13.445053100585938,33.28654479980469,5904
language_residualized,4,same_domain_diff_language,15.810178756713867,33.60865020751953,77760
language_residualized,4,same_domain_same_language,15.08388900756836,32.886226654052734,19584
language_residualized,4,different_topic_diff_language,15.82673168182373,36.69939422607422,518400
language_residualized,4,different_topic_same_language,16.049671173095703,36.814308166503906,130560
top1_deflation,4,exact_translation_diff_language,15.435551643371582,15.87022590637207,2400
top1_deflation,4,same_factor_diff_language,15.733001708984375,16.2795467376709,25920
top1_deflation,4,same_factor_same_language,13.215386390686035,11.317713737487793,5904
top1_deflation,4,same_domain_diff_language,15.883418083190918,16.40801239013672,77760
top1_deflation,4,same_domain_same_language,14.853368759155273,12.155451774597168,19584
top1_deflation,4,different_topic_diff_language,15.891491889953613,16.572179794311523,518400
top1_deflation,4,different_topic_same_language,15.821646690368652,13.1566801071167,130560
raw,5,exact_translation_diff_language,15.223040580749512,55.438358306884766,2400
raw,5,same_factor_diff_language,15.686688423156738,66.21399688720703,25920
raw,5,same_factor_same_language,13.267660140991211,46.583492279052734,5904
raw,5,same_domain_diff_language,15.889527320861816,66.87964630126953,77760
raw,5,same_domain_same_language,14.822297096252441,45.65235137939453,19584
raw,5,different_topic_diff_language,15.905774116516113,70.30480194091797,518400
raw,5,different_topic_same_language,15.812509536743164,51.269203186035156,130560
language_residualized,5,exact_translation_diff_language,15.13964557647705,24.79736328125,2400
language_residualized,5,same_factor_diff_language,15.614859580993652,45.37545394897461,25920
language_residualized,5,same_factor_same_language,13.510601997375488,46.58350372314453,5904
language_residualized,5,same_domain_diff_language,15.819463729858398,46.51347732543945,77760
language_residualized,5,same_domain_same_language,15.087126731872559,45.65235137939453,19584
language_residualized,5,different_topic_diff_language,15.834815979003906,51.11745834350586,518400
language_residualized,5,different_topic_same_language,16.063692092895508,51.269203186035156,130560
top1_deflation,5,exact_translation_diff_language,15.250027656555176,16.67765235900879,2400
top1_deflation,5,same_factor_diff_language,15.68777847290039,17.24799156188965,25920
top1_deflation,5,same_factor_same_language,13.288850784301758,12.221150398254395,5904
top1_deflation,5,same_domain_diff_language,15.891241073608398,17.457279205322266,77760
top1_deflation,5,same_domain_same_language,14.857118606567383,13.172585487365723,19584
top1_deflation,5,different_topic_diff_language,15.89891529083252,17.73342514038086,518400
top1_deflation,5,different_topic_same_language,15.836772918701172,14.351728439331055,130560
raw,6,exact_translation_diff_language,15.027083396911621,61.05887985229492,2400
raw,6,same_factor_diff_language,15.648956298828125,73.14083862304688,25920
raw,6,same_factor_same_language,13.344173431396484,51.84050369262695,5904
raw,6,same_domain_diff_language,15.912189483642578,73.91265106201172,77760
raw,6,same_domain_same_language,14.853116989135742,50.790401458740234,19584
raw,6,different_topic_diff_language,15.927852630615234,77.79934692382812,518400
raw,6,different_topic_same_language,15.832477569580078,57.0933723449707,130560
language_residualized,6,exact_translation_diff_language,14.945920944213867,27.33454132080078,2400
language_residualized,6,same_factor_diff_language,15.57712173461914,50.41781997680664,25920
language_residualized,6,same_factor_same_language,13.57850456237793,51.84049987792969,5904
language_residualized,6,same_domain_diff_language,15.840289115905762,51.71965408325195,77760
language_residualized,6,same_domain_same_language,15.114556312561035,50.79039764404297,19584
language_residualized,6,different_topic_diff_language,15.85584545135498,56.92787551879883,518400
language_residualized,6,different_topic_same_language,16.082069396972656,57.09336853027344,130560
top1_deflation,6,exact_translation_diff_language,15.052558898925781,18.601356506347656,2400
top1_deflation,6,same_factor_diff_language,15.652116775512695,19.331645965576172,25920
top1_deflation,6,same_factor_same_language,13.365504264831543,13.727439880371094,5904
top1_deflation,6,same_domain_diff_language,15.91289234161377,19.620223999023438,77760
top1_deflation,6,same_domain_same_language,14.889126777648926,14.793099403381348,19584
top1_deflation,6,different_topic_diff_language,15.919793128967285,19.99544334411621,518400
top1_deflation,6,different_topic_same_language,15.856192588806152,16.145980834960938,130560
raw,7,exact_translation_diff_language,14.8749361038208,63.532527923583984,2400
raw,7,same_factor_diff_language,15.598743438720703,76.2352294921875,25920
raw,7,same_factor_same_language,13.363471984863281,54.34071731567383,5904
raw,7,same_domain_diff_language,15.905343055725098,77.0691146850586,77760
raw,7,same_domain_same_language,14.847668647766113,53.24904251098633,19584
raw,7,different_topic_diff_language,15.921470642089844,81.08695983886719,518400
raw,7,different_topic_same_language,15.832983016967773,59.7437744140625,130560
language_residualized,7,exact_translation_diff_language,14.792577743530273,28.583938598632812,2400
language_residualized,7,same_factor_diff_language,15.529184341430664,52.81516647338867,25920
language_residualized,7,same_factor_same_language,13.602897644042969,54.34073257446289,5904
language_residualized,7,same_domain_diff_language,15.835545539855957,54.20576858520508,77760
language_residualized,7,same_domain_same_language,15.10804271697998,53.2490348815918,19584
language_residualized,7,different_topic_diff_language,15.848764419555664,59.57208251953125,518400
language_residualized,7,different_topic_same_language,16.081981658935547,59.7437744140625,130560
top1_deflation,7,exact_translation_diff_language,14.901516914367676,19.727405548095703,2400
top1_deflation,7,same_factor_diff_language,15.60285472869873,20.540361404418945,25920
top1_deflation,7,same_factor_same_language,13.390218734741211,14.577777862548828,5904
top1_deflation,7,same_domain_diff_language,15.906791687011719,20.89384651184082,77760
top1_deflation,7,same_domain_same_language,14.881937980651855,15.725637435913086,19584
top1_deflation,7,different_topic_diff_language,15.91358470916748,21.331453323364258,518400
top1_deflation,7,different_topic_same_language,15.856365203857422,17.17629051208496,130560
raw,8,exact_translation_diff_language,14.760154724121094,65.91653442382812,2400
raw,8,same_factor_diff_language,15.555582046508789,78.88232421875,25920
raw,8,same_factor_same_language,13.404847145080566,55.83357238769531,5904
raw,8,same_domain_diff_language,15.904441833496094,79.75418090820312,77760
raw,8,same_domain_same_language,14.856008529663086,54.73003005981445,19584
raw,8,different_topic_diff_language,15.920404434204102,83.90379333496094,518400
raw,8,different_topic_same_language,15.836679458618164,61.46280288696289,130560
language_residualized,8,exact_translation_diff_language,14.675312042236328,29.38223648071289,2400
language_residualized,8,same_factor_diff_language,15.489928245544434,54.242958068847656,25920
language_residualized,8,same_factor_same_language,13.655492782592773,55.83357620239258,5904
language_residualized,8,same_domain_diff_language,15.837571144104004,55.70299530029297,77760
language_residualized,8,same_domain_same_language,15.115805625915527,54.73003005981445,19584
language_residualized,8,different_topic_diff_language,15.851086616516113,61.277618408203125,518400
language_residualized,8,different_topic_same_language,16.088945388793945,61.462806701660156,130560
top1_deflation,8,exact_translation_diff_language,14.786370277404785,20.77362632751465,2400
top1_deflation,8,same_factor_diff_language,15.559774398803711,21.674942016601562,25920
top1_deflation,8,same_factor_same_language,13.428853988647461,15.14358901977539,5904
top1_deflation,8,same_domain_diff_language,15.90582275390625,22.07361602783203,77760
top1_deflation,8,same_domain_same_language,14.89306354522705,16.327207565307617,19584
top1_deflation,8,different_topic_diff_language,15.91277027130127,22.560989379882812,518400
top1_deflation,8,different_topic_same_language,15.860599517822266,17.85393714904785,130560
raw,9,exact_translation_diff_language,14.627349853515625,67.18963623046875,2400
raw,9,same_factor_diff_language,15.531231880187988,80.58688354492188,25920
raw,9,same_factor_same_language,13.483104705810547,57.3181037902832,5904
raw,9,same_domain_diff_language,15.911837577819824,81.509521484375,77760
raw,9,same_domain_same_language,14.870795249938965,56.21596145629883,19584
raw,9,different_topic_diff_language,15.929851531982422,85.81372833251953,518400
raw,9,different_topic_same_language,15.846872329711914,63.17235565185547,130560
language_residualized,9,exact_translation_diff_language,14.54239273071289,30.28900718688965,2400
language_residualized,9,same_factor_diff_language,15.463622093200684,55.68153381347656,25920
language_residualized,9,same_factor_same_language,13.715462684631348,57.318111419677734,5904
language_residualized,9,same_domain_diff_language,15.845013618469238,57.213722229003906,77760
language_residualized,9,same_domain_same_language,15.129488945007324,56.21596145629883,19584
language_residualized,9,different_topic_diff_language,15.85874080657959,62.9759407043457,518400
language_residualized,9,different_topic_same_language,16.09813117980957,63.172359466552734,130560
top1_deflation,9,exact_translation_diff_language,14.65034008026123,21.36184310913086,2400
top1_deflation,9,same_factor_diff_language,15.533466339111328,22.4556884765625,25920
top1_deflation,9,same_factor_same_language,13.501148223876953,16.032712936401367,5904
top1_deflation,9,same_domain_diff_language,15.913426399230957,22.91516876220703,77760
top1_deflation,9,same_domain_same_language,14.90512466430664,17.23276710510254,19584
top1_deflation,9,different_topic_diff_language,15.921523094177246,23.47418975830078,518400
top1_deflation,9,different_topic_same_language,15.87004280090332,18.847576141357422,130560
raw,10,exact_translation_diff_language,14.497864723205566,68.04540252685547,2400
raw,10,same_factor_diff_language,15.503195762634277,81.67935943603516,25920
raw,10,same_factor_same_language,13.53418254852295,58.23147964477539,5904
raw,10,same_domain_diff_language,15.91454792022705,82.63592529296875,77760
raw,10,same_domain_same_language,14.892144203186035,57.12977981567383,19584
raw,10,different_topic_diff_language,15.933767318725586,87.01376342773438,518400
raw,10,different_topic_same_language,15.851827621459961,64.18595123291016,130560
language_residualized,10,exact_translation_diff_language,14.399810791015625,30.762422561645508,2400
language_residualized,10,same_factor_diff_language,15.436375617980957,56.54344177246094,25920
language_residualized,10,same_factor_same_language,13.76974868774414,58.231483459472656,5904
language_residualized,10,same_domain_diff_language,15.845572471618652,58.125423431396484,77760
language_residualized,10,same_domain_same_language,15.147205352783203,57.12977981567383,19584
language_residualized,10,different_topic_diff_language,15.862608909606934,63.97903060913086,518400
language_residualized,10,different_topic_same_language,16.10303497314453,64.18595123291016,130560
top1_deflation,10,exact_translation_diff_language,14.520318984985352,21.58084487915039,2400
top1_deflation,10,same_factor_diff_language,15.507396697998047,22.834548950195312,25920
top1_deflation,10,same_factor_same_language,13.551661491394043,16.579837799072266,5904
top1_deflation,10,same_domain_diff_language,15.916831016540527,23.358606338500977,77760
top1_deflation,10,same_domain_same_language,14.927292823791504,17.820186614990234,19584
top1_deflation,10,different_topic_diff_language,15.926213264465332,23.972471237182617,518400
top1_deflation,10,different_topic_same_language,15.875901222229004,19.485136032104492,130560
raw,11,exact_translation_diff_language,14.375679016113281,68.79130554199219,2400
raw,11,same_factor_diff_language,15.484184265136719,82.5679702758789,25920
raw,11,same_factor_same_language,13.590754508972168,58.8846435546875,5904
raw,11,same_domain_diff_language,15.92060375213623,83.56683349609375,77760
raw,11,same_domain_same_language,14.919424057006836,57.843666076660156,19584
raw,11,different_topic_diff_language,15.942262649536133,88.00442504882812,518400
raw,11,different_topic_same_language,15.864421844482422,64.99861145019531,130560
language_residualized,11,exact_translation_diff_language,14.26387882232666,31.249706268310547,2400
language_residualized,11,same_factor_diff_language,15.411125183105469,57.20361328125,25920
language_residualized,11,same_factor_same_language,13.83676815032959,58.884647369384766,5904
language_residualized,11,same_domain_diff_language,15.85353946685791,58.847190856933594,77760
language_residualized,11,same_domain_same_language,15.174954414367676,57.843685150146484,19584
language_residualized,11,different_topic_diff_language,15.871490478515625,64.7843017578125,518400
language_residualized,11,different_topic_same_language,16.11487579345703,64.99861145019531,130560
top1_deflation,11,exact_translation_diff_language,14.397189140319824,21.99481201171875,2400
top1_deflation,11,same_factor_diff_language,15.48779296875,23.438861846923828,25920
top1_deflation,11,same_factor_same_language,13.61810302734375,17.387943267822266,5904
top1_deflation,11,same_domain_diff_language,15.921964645385742,24.053539276123047,77760
top1_deflation,11,same_domain_same_language,14.953573226928711,18.71170425415039,19584
top1_deflation,11,different_topic_diff_language,15.934118270874023,24.788503646850586,518400
top1_deflation,11,different_topic_same_language,15.887444496154785,20.528213500976562,130560
raw,12,exact_translation_diff_language,14.342161178588867,68.91265106201172,2400
raw,12,same_factor_diff_language,15.475757598876953,82.71038055419922,25920
raw,12,same_factor_same_language,13.578940391540527,59.04494857788086,5904
raw,12,same_domain_diff_language,15.923996925354004,83.70975494384766,77760
raw,12,same_domain_same_language,14.930075645446777,58.016136169433594,19584
raw,12,different_topic_diff_language,15.944171905517578,88.16019439697266,518400
raw,12,different_topic_same_language,15.864099502563477,65.19052124023438,130560
language_residualized,12,exact_translation_diff_language,14.244485855102539,31.417573928833008,2400
language_residualized,12,same_factor_diff_language,15.408421516418457,57.39131546020508,25920
language_residualized,12,same_factor_same_language,13.81935977935791,59.044944763183594,5904
language_residualized,12,same_domain_diff_language,15.85627555847168,59.033538818359375,77760
language_residualized,12,same_domain_same_language,15.18906021118164,58.0161247253418,19584
language_residualized,12,different_topic_diff_language,15.874632835388184,64.97764587402344,518400
language_residualized,12,different_topic_same_language,16.115468978881836,65.19052124023438,130560
top1_deflation,12,exact_translation_diff_language,14.365361213684082,22.139724731445312,2400
top1_deflation,12,same_factor_diff_language,15.479766845703125,23.59430694580078,25920
top1_deflation,12,same_factor_same_language,13.605133056640625,17.495628356933594,5904
top1_deflation,12,same_domain_diff_language,15.924744606018066,24.208723068237305,77760
top1_deflation,12,same_domain_same_language,14.965469360351562,18.848556518554688,19584
top1_deflation,12,different_topic_diff_language,15.93639850616455,24.936796188354492,518400
top1_deflation,12,different_topic_same_language,15.887388229370117,20.662195205688477,130560
raw,13,exact_translation_diff_language,14.281355857849121,69.79412078857422,2400
raw,13,same_factor_diff_language,15.469097137451172,83.66448974609375,25920
raw,13,same_factor_same_language,13.564811706542969,59.62793731689453,5904
raw,13,same_domain_diff_language,15.930941581726074,84.7181625366211,77760
raw,13,same_domain_same_language,14.95246410369873,58.7407112121582,19584
raw,13,different_topic_diff_language,15.948881149291992,89.20085144042969,518400
raw,13,different_topic_same_language,15.867304801940918,65.9865951538086,130560
language_residualized,13,exact_translation_diff_language,14.170903205871582,32.028194427490234,2400
language_residualized,13,same_factor_diff_language,15.398249626159668,58.0456657409668,25920
language_residualized,13,same_factor_same_language,13.815261840820312,59.62794876098633,5904
language_residualized,13,same_domain_diff_language,15.863933563232422,59.76486587524414,77760
language_residualized,13,same_domain_same_language,15.213068962097168,58.7407112121582,19584
language_residualized,13,different_topic_diff_language,15.879778861999512,65.75066375732422,518400
language_residualized,13,different_topic_same_language,16.118223190307617,65.9865951538086,130560
top1_deflation,13,exact_translation_diff_language,14.303450584411621,22.63401222229004,2400
top1_deflation,13,same_factor_diff_language,15.472627639770508,24.22835922241211,25920
top1_deflation,13,same_factor_same_language,13.592154502868652,18.31140899658203,5904
top1_deflation,13,same_domain_diff_language,15.931577682495117,24.96145248413086,77760
top1_deflation,13,same_domain_same_language,14.985204696655273,19.882080078125,19584
top1_deflation,13,different_topic_diff_language,15.940486907958984,25.809370040893555,518400
top1_deflation,13,different_topic_same_language,15.89078426361084,21.865768432617188,130560
raw,14,exact_translation_diff_language,14.273545265197754,72.1264419555664,2400
raw,14,same_factor_diff_language,15.457369804382324,85.58861541748047,25920
raw,14,same_factor_same_language,13.557541847229004,59.689239501953125,5904
raw,14,same_domain_diff_language,15.930595397949219,86.64086151123047,77760
raw,14,same_domain_same_language,14.949676513671875,58.91383361816406,19584
raw,14,different_topic_diff_language,15.945795059204102,91.05708312988281,518400
raw,14,different_topic_same_language,15.862390518188477,66.20719909667969,130560
language_residualized,14,exact_translation_diff_language,14.170188903808594,32.47163772583008,2400
language_residualized,14,same_factor_diff_language,15.38742446899414,58.202850341796875,25920
language_residualized,14,same_factor_same_language,13.799172401428223,59.689239501953125,5904
language_residualized,14,same_domain_diff_language,15.862582206726074,59.9613151550293,77760
language_residualized,14,same_domain_same_language,15.205845832824707,58.91383743286133,19584
language_residualized,14,different_topic_diff_language,15.875149726867676,65.95795440673828,518400
language_residualized,14,different_topic_same_language,16.112600326538086,66.20719909667969,130560
top1_deflation,14,exact_translation_diff_language,14.296363830566406,25.450712203979492,2400
top1_deflation,14,same_factor_diff_language,15.45916748046875,26.999094009399414,25920
top1_deflation,14,same_factor_same_language,13.584905624389648,19.080869674682617,5904
top1_deflation,14,same_domain_diff_language,15.930344581604004,27.73870849609375,77760
top1_deflation,14,same_domain_same_language,14.98288631439209,20.741220474243164,19584
top1_deflation,14,different_topic_diff_language,15.936996459960938,28.623565673828125,518400
top1_deflation,14,different_topic_same_language,15.88575553894043,22.894258499145508,130560
raw,15,exact_translation_diff_language,14.271087646484375,72.36869812011719,2400
raw,15,same_factor_diff_language,15.458141326904297,85.96504974365234,25920
raw,15,same_factor_same_language,13.560441970825195,60.32691955566406,5904
raw,15,same_domain_diff_language,15.926274299621582,87.06086730957031,77760
raw,15,same_domain_same_language,14.951045989990234,59.644012451171875,19584
raw,15,different_topic_diff_language,15.945520401000977,91.53294372558594,518400
raw,15,different_topic_same_language,15.866654396057129,67.0162124633789,130560
language_residualized,15,exact_translation_diff_language,14.175251007080078,33.19343948364258,2400
language_residualized,15,same_factor_diff_language,15.386838912963867,58.904747009277344,25920
language_residualized,15,same_factor_same_language,13.797301292419434,60.32691192626953,5904
language_residualized,15,same_domain_diff_language,15.85903549194336,60.712276458740234,77760
language_residualized,15,same_domain_same_language,15.205694198608398,59.64400863647461,19584
language_residualized,15,different_topic_diff_language,15.874733924865723,66.74752807617188,518400
language_residualized,15,different_topic_same_language,16.117191314697266,67.01620483398438,130560
top1_deflation,15,exact_translation_diff_language,14.298707962036133,26.489990234375,2400
top1_deflation,15,same_factor_diff_language,15.460198402404785,28.162002563476562,25920
top1_deflation,15,same_factor_same_language,13.58060073852539,20.12171745300293,5904
top1_deflation,15,same_domain_diff_language,15.925830841064453,28.961801528930664,77760
top1_deflation,15,same_domain_same_language,14.986205101013184,21.88336944580078,19584
top1_deflation,15,different_topic_diff_language,15.936302185058594,29.919925689697266,518400
top1_deflation,15,different_topic_same_language,15.88975715637207,24.1795654296875,130560
raw,16,exact_translation_diff_language,14.268245697021484,72.71438598632812,2400
raw,16,same_factor_diff_language,15.457294464111328,86.29217529296875,25920
raw,16,same_factor_same_language,13.549221992492676,60.613460540771484,5904
raw,16,same_domain_diff_language,15.919682502746582,87.4115982055664,77760
raw,16,same_domain_same_language,14.941431999206543,60.019775390625,19584
raw,16,different_topic_diff_language,15.938172340393066,91.86966705322266,518400
raw,16,different_topic_same_language,15.86534595489502,67.4006576538086,130560
language_residualized,16,exact_translation_diff_language,14.169508934020996,33.75428771972656,2400
language_residualized,16,same_factor_diff_language,15.386877059936523,59.27655792236328,25920
language_residualized,16,same_factor_same_language,13.791924476623535,60.61344909667969,5904
language_residualized,16,same_domain_diff_language,15.852127075195312,61.10966491699219,77760
language_residualized,16,same_domain_same_language,15.19906234741211,60.019775390625,19584
language_residualized,16,different_topic_diff_language,15.867749214172363,67.11329650878906,518400
language_residualized,16,different_topic_same_language,16.115755081176758,67.40066528320312,130560
top1_deflation,16,exact_translation_diff_language,14.289322853088379,27.277854919433594,2400
top1_deflation,16,same_factor_diff_language,15.458661079406738,29.06538963317871,25920
top1_deflation,16,same_factor_same_language,13.577095031738281,20.956636428833008,5904
top1_deflation,16,same_domain_diff_language,15.919356346130371,29.899599075317383,77760
top1_deflation,16,same_domain_same_language,14.976297378540039,22.788318634033203,19584
top1_deflation,16,different_topic_diff_language,15.929357528686523,30.871461868286133,518400
top1_deflation,16,different_topic_same_language,15.88864803314209,25.152128219604492,130560
raw,17,exact_translation_diff_language,14.2527437210083,75.34281921386719,2400
raw,17,same_factor_diff_language,15.450860023498535,88.65257263183594,25920
raw,17,same_factor_same_language,13.541756629943848,61.1119270324707,5904
raw,17,same_domain_diff_language,15.917224884033203,89.82617950439453,77760
raw,17,same_domain_same_language,14.934377670288086,60.72248840332031,19584
raw,17,different_topic_diff_language,15.93358325958252,94.3216781616211,518400
raw,17,different_topic_same_language,15.867091178894043,68.30719757080078,130560
language_residualized,17,exact_translation_diff_language,14.1550931930542,34.573204040527344,2400
language_residualized,17,same_factor_diff_language,15.382853507995605,59.90960693359375,25920
language_residualized,17,same_factor_same_language,13.797245979309082,61.1119270324707,5904
language_residualized,17,same_domain_diff_language,15.84998893737793,61.863677978515625,77760
language_residualized,17,same_domain_same_language,15.191335678100586,60.72248840332031,19584
language_residualized,17,different_topic_diff_language,15.86341381072998,67.98912811279297,518400
language_residualized,17,different_topic_same_language,16.118112564086914,68.30719757080078,130560
top1_deflation,17,exact_translation_diff_language,14.275605201721191,30.418655395507812,2400
top1_deflation,17,same_factor_diff_language,15.452279090881348,32.231101989746094,25920
top1_deflation,17,same_factor_same_language,13.56552505493164,22.250492095947266,5904
top1_deflation,17,same_domain_diff_language,15.917618751525879,33.16392517089844,77760
top1_deflation,17,same_domain_same_language,14.969442367553711,24.300994873046875,19584
top1_deflation,17,different_topic_diff_language,15.924981117248535,34.31745910644531,518400
top1_deflation,17,different_topic_same_language,15.891420364379883,27.06465721130371,130560
raw,18,exact_translation_diff_language,14.250144958496094,76.08890533447266,2400
raw,18,same_factor_diff_language,15.455070495605469,89.33671569824219,25920
raw,18,same_factor_same_language,13.538843154907227,61.43424987792969,5904
raw,18,same_domain_diff_language,15.912657737731934,90.5625991821289,77760
raw,18,same_domain_same_language,14.921281814575195,61.26398468017578,19584
raw,18,different_topic_diff_language,15.925935745239258,95.11178588867188,518400
raw,18,different_topic_same_language,15.86743450164795,69.00106048583984,130560
language_residualized,18,exact_translation_diff_language,14.148706436157227,35.585838317871094,2400
language_residualized,18,same_factor_diff_language,15.384013175964355,60.45419692993164,25920
language_residualized,18,same_factor_same_language,13.788633346557617,61.43424606323242,5904
language_residualized,18,same_domain_diff_language,15.84487247467041,62.47011947631836,77760
language_residualized,18,same_domain_same_language,15.180858612060547,61.26398468017578,19584
language_residualized,18,different_topic_diff_language,15.854902267456055,68.64688110351562,518400
language_residualized,18,different_topic_same_language,16.118127822875977,69.00105285644531,130560
top1_deflation,18,exact_translation_diff_language,14.26805305480957,31.853124618530273,2400
top1_deflation,18,same_factor_diff_language,15.454270362854004,33.889076232910156,25920
top1_deflation,18,same_factor_same_language,13.564544677734375,23.802173614501953,5904
top1_deflation,18,same_domain_diff_language,15.912467956542969,34.892189025878906,77760
top1_deflation,18,same_domain_same_language,14.957073211669922,26.005590438842773,19584
top1_deflation,18,different_topic_diff_language,15.916821479797363,36.093353271484375,518400
top1_deflation,18,different_topic_same_language,15.891386032104492,28.944171905517578,130560
raw,19,exact_translation_diff_language,14.298505783081055,77.45994567871094,2400
raw,19,same_factor_diff_language,15.472495079040527,90.41053009033203,25920
raw,19,same_factor_same_language,13.537154197692871,61.57680892944336,5904
raw,19,same_domain_diff_language,15.912758827209473,91.7042465209961,77760
raw,19,same_domain_same_language,14.899091720581055,61.73046112060547,19584
raw,19,different_topic_diff_language,15.922605514526367,96.25184631347656,518400
raw,19,different_topic_same_language,15.87024974822998,69.58924102783203,130560
language_residualized,19,exact_translation_diff_language,14.193445205688477,36.70657730102539,2400
language_residualized,19,same_factor_diff_language,15.399377822875977,60.8824348449707,25920
language_residualized,19,same_factor_same_language,13.788464546203613,61.57680892944336,5904
language_residualized,19,same_domain_diff_language,15.843372344970703,63.0098876953125,77760
language_residualized,19,same_domain_same_language,15.15759563446045,61.73046875,19584
language_residualized,19,different_topic_diff_language,15.850332260131836,69.19550323486328,518400
language_residualized,19,different_topic_same_language,16.119773864746094,69.58924102783203,130560
top1_deflation,19,exact_translation_diff_language,14.315217971801758,35.06370544433594,2400
top1_deflation,19,same_factor_diff_language,15.472295761108398,37.235843658447266,25920
top1_deflation,19,same_factor_same_language,13.563220977783203,25.639060974121094,5904
top1_deflation,19,same_domain_diff_language,15.913375854492188,38.3455924987793,77760
top1_deflation,19,same_domain_same_language,14.932565689086914,28.111127853393555,19584
top1_deflation,19,different_topic_diff_language,15.91356086730957,39.64678955078125,518400
top1_deflation,19,different_topic_same_language,15.895323753356934,31.363365173339844,130560
raw,20,exact_translation_diff_language,14.346700668334961,78.74566650390625,2400
raw,20,same_factor_diff_language,15.48022174835205,91.22918701171875,25920
raw,20,same_factor_same_language,13.513448715209961,61.11075210571289,5904
raw,20,same_domain_diff_language,15.908735275268555,92.50130462646484,77760
raw,20,same_domain_same_language,14.874194145202637,61.444923400878906,19584
raw,20,different_topic_diff_language,15.91533374786377,96.95374298095703,518400
raw,20,different_topic_same_language,15.866547584533691,69.33038330078125,130560
language_residualized,20,exact_translation_diff_language,14.245107650756836,37.305912017822266,2400
language_residualized,20,same_factor_diff_language,15.4075288772583,60.67194747924805,25920
language_residualized,20,same_factor_same_language,13.763031005859375,61.11075210571289,5904
language_residualized,20,same_domain_diff_language,15.839461326599121,62.790565490722656,77760
language_residualized,20,same_domain_same_language,15.13134765625,61.44493103027344,19584
language_residualized,20,different_topic_diff_language,15.842901229858398,68.9071044921875,518400
