condition,layer,category,mean_cosine,mean_l2,pair_count
top5_deflation,1,same_domain_diff_language,0.004463743884116411,8.737685203552246,77760
top5_deflation,1,same_domain_same_language,0.1039823368191719,8.235203742980957,19584
top5_deflation,1,different_topic_diff_language,-0.0022343103773891926,8.772948265075684,518400
top5_deflation,1,different_topic_same_language,-0.02768738754093647,8.893141746520996,130560
raw,2,exact_translation_diff_language,0.9280650019645691,15.511941909790039,2400
raw,2,same_factor_diff_language,0.925961971282959,16.048383712768555,25920
raw,2,same_factor_same_language,0.9704278707504272,10.412826538085938,5904
raw,2,same_domain_diff_language,0.9252410531044006,16.146133422851562,77760
raw,2,same_domain_same_language,0.965615451335907,11.093348503112793,19584
raw,2,different_topic_diff_language,0.9242446422576904,16.358905792236328,518400
raw,2,different_topic_same_language,0.9600991010665894,12.081713676452637,130560
language_residualized,2,exact_translation_diff_language,0.161284402012825,10.77735710144043,2400
language_residualized,2,same_factor_diff_language,0.05760754272341728,11.55355167388916,25920
language_residualized,2,same_factor_same_language,0.23224224150180817,10.412827491760254,5904
language_residualized,2,same_domain_diff_language,0.03682919591665268,11.68384838104248,77760
language_residualized,2,same_domain_same_language,0.11781499534845352,11.093347549438477,19584
language_residualized,2,different_topic_diff_language,-0.002812092425301671,11.959933280944824,518400
language_residualized,2,different_topic_same_language,-0.02513735555112362,12.081713676452637,130560
top5_deflation,2,exact_translation_diff_language,0.04988687112927437,10.412911415100098,2400
top5_deflation,2,same_factor_diff_language,0.023920778185129166,10.527921676635742,25920
top5_deflation,2,same_factor_same_language,0.24066446721553802,9.251142501831055,5904
top5_deflation,2,same_domain_diff_language,0.006561582442373037,10.624795913696289,77760
top5_deflation,2,same_domain_same_language,0.10351759940385818,10.022941589355469,19584
top5_deflation,2,different_topic_diff_language,-0.0029869969002902508,10.683897018432617,518400
top5_deflation,2,different_topic_same_language,-0.027301467955112457,10.821375846862793,130560
raw,3,exact_translation_diff_language,0.9784529805183411,34.904335021972656,2400
raw,3,same_factor_diff_language,0.9760535955429077,41.839237213134766,25920
raw,3,same_factor_same_language,0.9899353384971619,30.112031936645508,5904
raw,3,same_domain_diff_language,0.9757580161094666,42.257015228271484,77760
raw,3,same_domain_same_language,0.9887932538986206,29.748592376708984,19584
raw,3,different_topic_diff_language,0.9748435020446777,44.414730072021484,518400
raw,3,different_topic_same_language,0.9867643117904663,33.30226135253906,130560
language_residualized,3,exact_translation_diff_language,0.5280479788780212,17.667875289916992,2400
language_residualized,3,same_factor_diff_language,0.15903466939926147,29.742752075195312,25920
language_residualized,3,same_factor_same_language,0.17991137504577637,30.11202621459961,5904
language_residualized,3,same_domain_diff_language,0.12562713027000427,30.42257308959961,77760
language_residualized,3,same_domain_same_language,0.16298367083072662,29.74858856201172,19584
language_residualized,3,different_topic_diff_language,0.032639648765325546,33.20105743408203,518400
language_residualized,3,different_topic_same_language,0.027342649176716805,33.30226135253906,130560
top5_deflation,3,exact_translation_diff_language,0.055846698582172394,10.97381591796875,2400
top5_deflation,3,same_factor_diff_language,0.0274524949491024,11.126112937927246,25920
top5_deflation,3,same_factor_same_language,0.23677334189414978,9.83506965637207,5904
top5_deflation,3,same_domain_diff_language,0.008918510749936104,11.234807014465332,77760
top5_deflation,3,same_domain_same_language,0.10169656574726105,10.642431259155273,19584
top5_deflation,3,different_topic_diff_language,-0.0032927461434155703,11.311675071716309,518400
top5_deflation,3,different_topic_same_language,-0.027889614924788475,11.478032112121582,130560
raw,4,exact_translation_diff_language,0.9809688329696655,39.29471969604492,2400
raw,4,same_factor_diff_language,0.9788529872894287,46.85572052001953,25920
raw,4,same_factor_same_language,0.9908173680305481,33.28654479980469,5904
raw,4,same_domain_diff_language,0.9785464406013489,47.324195861816406,77760
